 113 13 29 49.51 47 12 22.48  -36.5  2.1  5.4   33   0  3.9  1.8    0.9  0.2     5.1    4.7  1.36 159 0.6 IA 1
 114 13 29 47.31 47 12 41.68  -33.2  2.0  4.8   33   0  4.2  3.0    0.6  0.2     5.9    8.4  2.37   5 0.6 IA 1
 115 13 30  4.15 47 12 51.13  -33.8  5.0  4.4   27  11  4.1  2.0    3.0  1.2     4.8    5.6  0.37 123 0.4 IA 0
 116 13 29 59.39 47 11 43.24   -9.3  2.6  6.7  165   9 11.9  1.7   18.9  1.0   244.0   66.1  2.96   7 0.8 IA 0
 117 13 29 47.34 47 11 52.00  -17.2  2.8  7.2  103  11  9.2  1.1    8.7  0.7    91.2   25.4  2.40 144 0.4 IA 0
 118 13 29 52.66 47 12  3.88  -33.7  1.9  5.1   33   0  4.3  2.9    0.4  0.2     6.2    8.5  3.55   2 0.4 CR 1
 119 13 29 48.44 47 12  6.10  -29.8  2.2  6.2   33   0  5.8  2.8    0.7  0.3    11.5   11.2  3.88 168 0.6 IA 1
 120 13 29 49.45 47 10 38.40  -26.5  2.0  4.7   33   0  3.8  2.7    0.9  0.4     4.8    7.0  1.21 151 0.4 IA 1
 121 13 29 57.92 47 11 20.25   -1.4  4.5 12.3  191   8 16.8  1.5   39.5  1.0   561.5  108.0  3.26 111 0.5 IA 0
 122 13 29 43.28 47 11 22.30  -22.7  2.7  6.4   22   6  5.9  1.6    1.9  0.3     7.8    6.8  0.95 133 0.3 SA 0
 123 13 29 57.11 47 11 35.85   -5.6  2.2  6.2  128  11 10.0  1.4   10.0  0.8   133.5   42.1  3.07 144 0.7 IA 0
 124 13 29 47.65 47 11 35.88    0.3  4.6 11.8  138   7  9.6  1.4   13.0  0.6   131.5   38.1  2.33 127 0.5 IA 0
 125 13 29 42.95 47 11 38.50  -10.2  2.7  5.2   52  11 15.0  3.5    4.4  0.9   122.3   62.1  6.31  64 0.6 IA 0
 126 13 30  0.37 47 11 51.77  -12.5  1.9  4.7   40  11  7.9  2.0    2.0  0.4    25.9   13.6  2.97 157 0.4 IA 0
 127 13 30  0.95 47 12 16.04  -21.4  1.7  4.6   33   0  6.4  1.9    1.1  0.3    13.8    8.3  2.90  71 0.4 SA 1
 128 13 29 59.36 47 12 27.14  -27.9  1.5  3.8   33   0  3.8  1.9    0.6  0.4     5.0    4.9  1.96 153 0.4 IA 1
 129 13 30  3.28 47 12 31.24   -5.4  6.7 11.1  235  11  9.2  0.5   60.4  2.3   205.1   24.0  0.78 124 0.5 IA 0
 130 13 29 57.44 47 12 58.34   -8.6  4.6  5.7   31  12 14.1  4.6    1.9  0.7    64.9   58.4  7.87  15 0.5 IA 0
 131 13 29 42.78 47 10 52.69    5.3  7.7 19.4  166   9 10.6  0.8   26.8  1.1   193.4   36.6  1.65  92 0.3 IA 0
 132 13 29 42.99 47 11  6.11  -16.8  2.1  6.0   39  11  6.3  1.6    1.6  0.2    16.1    9.5  2.30  53 1.0 SA 0
 133 13 29 52.12 47 11  9.89    4.0  1.4  3.9   70  18  7.4  3.4    2.6  1.2    39.7   46.1  3.51 127 0.6 CR 0
 134 13 29 57.54 47 11 32.81  -11.9  4.1 11.1   65  13 10.1  4.3    2.5  0.2    69.5   63.2  6.45 107 0.6 IA 0
 135 13 29 49.61 47 11 44.01    7.1  3.1  7.7  122   8 15.9  2.2   13.3  0.8   321.0  109.0  5.56 157 0.6 CR 0
 136 13 30  0.50 47 11 44.16  -14.2  2.1  5.4   28  12 11.1  4.9    1.1  0.3    35.9   34.9  7.25  29 0.8 SA 0
 137 13 29 54.22 47 11 52.24  -17.2  2.1  5.0   33   0  4.3  2.5    0.7  0.2     6.3    7.3  2.01  32 0.4 CR 1
 138 13 29 46.61 47 11 55.80  -11.9  2.9  7.3   55   9  8.5  2.1    2.1  0.3    41.1   22.5  4.55  89 0.4 IA 0
 139 13 29 56.24 47 12 19.89  -22.2  1.8  5.1   33   0  4.5  1.4    0.6  0.2     7.0    4.3  2.81 134 0.8 SA 1
 140 13 29 46.05 47 12 35.79  -15.5  2.7  4.9   33   0  3.3  2.2    1.1  0.4     3.6    4.8  0.75   3 0.3 IA 1
 141 13 30  4.47 47 12 43.13  -16.1  7.4  6.7   33   0  3.4  2.1    1.7  0.3     3.9    4.8  0.53   9 0.8 IA 1
 142 13 29 57.42 47 12 46.07  -17.6  3.3  7.0   69  15  4.6  1.4    2.6  0.4    15.2   11.0  1.35  29 0.6 IA 0
 143 13 29 47.64 47 10 59.32   -2.5  1.7  4.8   51  23  8.6  2.6    1.7  0.3    39.8   22.1  5.47  78 0.5 IA 0
 144 13 29 42.40 47 11 17.72   -2.2  2.6  6.2   88   9  9.5  1.2    7.2  0.5    82.1   25.1  2.61 138 0.7 IA 0
 145 13 29 42.93 47 11 25.42   -8.5  3.3  7.8   91  11  5.9  1.0    6.1  0.6    33.2   12.9  1.25  98 0.7 SA 0
 146 13 29 42.24 47 11 26.98   -6.5  2.9  5.9   33   0  3.8  1.9    1.0  0.3     4.9    4.8  1.12 140 0.5 IA 1
 147 13 29 42.72 47 11 32.87   -2.4  2.3  4.5   33   0  9.5  6.4    0.7  0.4    30.7   41.0 10.03 126 0.5 IA 1
 148 13 29 57.82 47 11 33.75  -11.6  2.0  5.5   72  15  6.4  1.9    2.5  0.6    30.4   21.4  2.81  79 0.6 IA 0
 149 13 29 59.36 47 11 34.26   -8.2  3.4  9.2   38   7  6.5  1.7    2.1  0.2    16.6    8.7  1.79 112 0.7 IA 0
 150 13 29 57.22 47 11 40.76   -5.6  2.5  6.8   60  10  7.6  2.1    2.8  0.5    35.8   19.4  2.95 163 0.7 IA 0
 151 13 29 57.24 47 11 46.16   -9.0  2.3  5.9   23  12  6.4  1.9    1.1  0.3     9.6    8.1  2.00  86 0.9 SA 0
 152 13 30  4.30 47 12 19.37  -12.5  5.2  4.9   27   8  5.2  2.0    2.6  0.9     7.7    7.1  0.69 178 0.6 IA 0
 153 13 29 42.06 47 10 56.79  -14.4  3.0  7.8   33   0  4.5  3.1    0.5  0.2     6.7    9.4  3.04 175 0.9 IA 1
 154 13 29 54.64 47 11  2.23   -5.9  2.1  6.7   33   0  6.6  2.9    0.6  0.1    14.6   12.9  5.98   9 0.6 SA 1
 155 13 29 41.84 47 11  8.93    5.4  5.7 13.1  210   7  9.6  0.5   42.4  1.2   201.2   23.3  1.09 132 0.5 IA 0
 156 13 29 49.75 47 11 13.74   -5.0  1.8  5.0   33   0  7.6  4.0    0.5  0.2    19.4   20.3  9.25 127 0.5 SA 1
 157 13 29 42.04 47 11 19.65   -5.1  1.9  4.4   13  16  8.0  4.7    0.7  0.5     8.3   20.2  2.61  16 1.0 IA 0
 158 13 29 56.58 47 11 16.96   10.0  3.8  9.9  170  10 11.5  0.8   14.5  0.6   234.5   46.3  3.71 146 0.2 IA 0
 159 13 29 46.10 47 11 32.30    5.0  3.9  9.7  222  14  9.4  0.9   30.5  1.1   205.6   44.2  1.55 126 0.3 IA 0
 160 13 29 59.89 47 11 33.66   -5.0  1.6  4.5   52  16  8.5  2.4    1.7  0.6    38.9   29.8  5.39 120 0.3 SA 0
 161 13 30  1.71 47 11 49.79    7.9  4.8 11.1   84   9  7.4  1.1    8.3  0.4    48.6   19.6  1.35  91 0.5 SA 0
 162 13 29 59.97 47 12 10.02   -5.4  1.4  3.7   33  18 12.3  5.5    0.8  0.4    51.3   64.4 14.91 113 0.6 IA 0
 163 13 30  4.17 47 12 28.45   -1.9  8.3  8.8  127  11  7.0  1.2   18.6  1.2    64.0   20.9  0.79 107 0.5 IA 0
 164 13 29 43.92 47 10 31.83   22.4  8.9 15.3  454  10 11.5  0.3  185.5  3.3   618.6   30.5  0.77  30 0.8 SA 0
 165 13 30  0.65 47 11 10.56   -4.4  2.5  5.1   18  15  3.7  1.9    0.9  0.3     2.5    4.5  0.67 135 1.0 IA 0
 166 13 29 57.40 47 11  9.94    6.4  2.0  5.6  131  11 10.1  1.1    9.6  0.8   139.2   33.6  3.32  77 0.6 SA 0
 167 13 29 59.56 47 11 28.91    4.3  2.1  5.2   33   0  6.4  2.2    1.3  0.4    13.8    9.6  2.44 164 0.4 SA 1
